::1 - - [05/Sep/2019:19:13:14 -0300] "GET /phpmyadmin/ HTTP/1.1" 200 8024
::1 - - [05/Sep/2019:22:13:06 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10357
::1 - - [05/Sep/2019:22:13:06 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:06 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:07 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10357
::1 - - [05/Sep/2019:22:13:07 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:07 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:18 -0300] "GET /site-exemplo/admin/logout.php HTTP/1.1" 302 -
::1 - - [05/Sep/2019:22:13:18 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 302 160
::1 - - [05/Sep/2019:22:13:18 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:13:37 -0300] "POST /site-exemplo/admin/login_action.php HTTP/1.1" 302 221
::1 - - [05/Sep/2019:22:13:37 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 200 10366
::1 - - [05/Sep/2019:22:13:37 -0300] "GET /docs/4.3/dist/js/bootstrap.bundle.min.js HTTP/1.1" 404 238
::1 - - [05/Sep/2019:22:13:41 -0300] "GET /site-exemplo/admin/logout.php HTTP/1.1" 302 -
::1 - - [05/Sep/2019:22:13:41 -0300] "GET /site-exemplo/admin/index.php HTTP/1.1" 302 160
::1 - - [05/Sep/2019:22:13:41 -0300] "GET /site-exemplo/admin/login.php?erro=Usu%C3%A1rio%20n%C3%A3o%20autorizado!!! HTTP/1.1" 200 2711
::1 - - [05/Sep/2019:22:13:47 -0300] "GET /phpmyadmin/index.php?db=site_exemplo&table=usuario&token=8f88a5f3f6fa6fe06dbd9f7dd95ae060&goto=tbl_sql.php&back=tbl_sql.php&old_usr=root HTTP/1.1" 200 8192
::1 - - [05/Sep/2019:22:13:47 -0300] "GET /phpmyadmin/phpmyadmin.css.php?server=1&token=ced809e4d5e5c27222aa6a0150057f4c&nocache=4668183971ltr HTTP/1.1" 200 88608
::1 - - [05/Sep/2019:22:13:47 -0300] "GET /phpmyadmin/js/get_image.js.php?theme=pmahomme HTTP/1.1" 200 6263
